,id,host_since,city_y,property_type,log_price,review_scores_rating
7356,6863827,2015-06-12,Los Angeles,House,4.174387269895637,100.0
304,5965216,2015-06-12,Los Angeles,Apartment,4.653960350157523,96.0
7542,20780885,2015-06-12,Rowland Heights,Villa,3.912023005428147,80.0
19968,3177630,2015-06-12,Rowland Heights,Villa,3.912023005428147,80.0
13164,15336922,2015-06-12,Los Angeles,Apartment,4.700480365792417,100.0
1572,5421300,2015-06-12,Arcadia,Bed & Breakfast,3.912023005428147,92.0
6748,17183532,2015-06-12,Rowland Heights,House,4.0943445622220995,53.0
17940,16056031,2015-06-12,San Pedro,Boat,4.31748811353631,70.0
421,18636064,2015-06-13,Inglewood,Townhouse,3.80666248977032,92.0
3986,15176641,2015-06-13,Redondo Beach,Apartment,4.532599493153255,89.0
18625,14076129,2015-06-13,Van Nuys,Apartment,4.343805421853683,100.0
11212,16519220,2015-06-13,Los Angeles,Apartment,4.812184355372417,93.0
4290,1827298,2015-06-13,Los Angeles,Condominium,6.084499413075173,100.0
14482,16752012,2015-06-14,Los Angeles,Bungalow,4.84418708645859,97.0
20873,14771249,2015-06-14,Burbank,House,4.0943445622220995,99.0
3673,16206764,2015-06-14,Los Angeles,Condominium,5.293304824724492,80.0
18225,15983444,2015-06-14,Gardena,Apartment,3.5263605246161616,100.0
12375,17528183,2015-06-14,Los Angeles,Apartment,4.653960350157523,87.0
4855,2243984,2015-06-14,Gardena,Apartment,3.555348061489413,100.0
21080,13483412,2015-06-14,Tarzana,Townhouse,3.951243718581428,83.0
7100,2685940,2015-06-14,Gardena,Apartment,4.48863636973214,79.0
10849,18162012,2015-06-14,Los Angeles,Apartment,4.74493212836325,94.0
19378,13297191,2015-06-14,Long Beach,House,4.867534450455582,96.0
2612,3742785,2015-06-14,Gardena,Apartment,4.48863636973214,80.0
3913,7530545,2015-06-14,Inglewood,House,4.0943445622220995,96.0
1848,21139669,2015-06-15,Los Angeles,House,5.293304824724492,80.0
20260,10514879,2015-06-15,Manhattan Beach,House,5.010635294096256,97.0
21787,20786456,2015-06-15,Inglewood,Bungalow,4.48863636973214,87.0
21807,9898894,2015-06-15,North Hollywood,Apartment,4.0943445622220995,90.0
3065,14088558,2015-06-15,Manhattan Beach,House,5.010635294096256,100.0
5346,15020932,2015-06-15,Los Angeles,Apartment,4.59511985013459,85.0
1714,17418581,2015-06-15,Burbank,House,5.043425116919247,99.0
19569,12227784,2015-06-15,Van Nuys,Apartment,2.995732273553992,92.0
15993,13263750,2015-06-15,Los Angeles,Apartment,4.859812404361672,100.0
20500,12535687,2015-06-15,Los Angeles,House,3.6375861597263857,84.0
15725,7247949,2015-06-15,Los Angeles,Apartment,5.703782474656202,100.0
15786,844386,2015-06-16,Los Angeles,Apartment,4.442651256490317,94.0
9386,12004848,2015-06-16,Los Angeles,House,4.4188406077965965,100.0
9982,4830596,2015-06-16,Los Angeles,House,4.0943445622220995,83.0
1900,5501093,2015-06-16,Los Angeles,Apartment,5.393627546352364,94.0
14523,20602541,2015-06-16,Venice,House,5.513428746164983,95.0
18791,14114099,2015-06-16,Venice,Loft,5.0998664278242005,96.0
18325,16740870,2015-06-17,Venice,Townhouse,4.762173934797756,97.0
9471,4526384,2015-06-17,Glendale,Apartment,4.653960350157523,100.0
9171,14078522,2015-06-17,Los Angeles,House,4.8283137373023015,80.0
7421,5313584,2015-06-17,Venice,Other,5.293304824724492,91.0
12199,8200729,2015-06-17,Los Angeles,Condominium,5.1929568508902095,95.0
3543,10052674,2015-06-17,Marina Del Rey,Apartment,5.2832037287379885,98.0
4755,6627802,2015-06-17,Marina Del Rey,Apartment,4.90527477843843,96.0
17954,17364846,2015-06-18,Venice,House,5.48063892334199,90.0
413,6577316,2015-06-18,North Hollywood,House,4.8283137373023015,96.0
6235,16047916,2015-06-18,Los Angeles,House,4.867534450455582,97.0
18016,20257297,2015-06-18,Los Angeles,House,4.07753744390572,80.0
11013,3385880,2015-06-18,North Hollywood,House,4.31748811353631,98.0
19694,8994220,2015-06-18,Long Beach,House,4.007333185232471,99.0
19355,1303252,2015-06-18,Avalon,Island,5.010635294096256,98.0
1200,15193443,2015-06-18,Burbank,House,5.1647859739235145,100.0
13800,7239386,2015-06-18,Los Angeles,House,3.8918202981106265,89.0
18372,17239342,2015-06-18,North Hollywood,Apartment,4.31748811353631,100.0
13686,5954909,2015-06-18,Los Angeles,Apartment,4.0943445622220995,100.0
8994,7517454,2015-06-18,Los Angeles,Apartment,4.0943445622220995,97.0
10098,16194754,2015-06-18,Burbank,Apartment,4.31748811353631,100.0
15403,81480,2015-06-18,Los Angeles,Apartment,4.59511985013459,94.0
3037,6937109,2015-06-18,Los Angeles,House,3.7612001156935615,83.0
3509,17239807,2015-06-18,Los Angeles,House,5.010635294096256,95.0
6876,7858169,2015-06-18,Los Angeles,Loft,5.293304824724492,100.0
15336,18310014,2015-06-18,Los Angeles,House,4.07753744390572,82.0
2711,17398122,2015-06-18,Los Angeles,Guesthouse,4.61512051684126,99.0
2718,1307723,2015-06-18,Los Angeles,House,3.8918202981106265,82.0
19339,18637574,2015-06-18,Canoga Park,Townhouse,5.010635294096256,100.0
20491,10102292,2015-06-18,Glendale,House,4.48863636973214,90.0
19411,16205963,2015-06-18,Glendale,Apartment,3.6635616461296463,100.0
20770,14432317,2015-06-18,Los Angeles,House,3.8918202981106265,79.0
3973,13856810,2015-06-19,Los Angeles,Apartment,5.272999558563747,80.0
13509,17788004,2015-06-19,Los Angeles,Apartment,4.672828834461906,70.0
4224,19818960,2015-06-19,Los Angeles,House,5.220355825078324,96.0
6110,18464144,2015-06-19,Woodland Hills,House,4.74493212836325,97.0
6996,6992939,2015-06-19,Los Angeles,Apartment,5.003946305945459,100.0
15329,2640467,2015-06-19,Los Angeles,House,3.80666248977032,100.0
18621,6376008,2015-06-19,Los Angeles,Apartment,4.787491742782046,80.0
16431,10234232,2015-06-20,Los Angeles,House,4.700480365792417,99.0
13575,16533749,2015-06-20,Los Angeles,House,4.605170185988092,96.0
7297,2404708,2015-06-20,Los Angeles,Loft,5.521460917862246,100.0
17733,2141411,2015-06-20,West Hollywood,Apartment,4.976733742420574,100.0
9614,6758857,2015-06-21,Los Angeles,Apartment,4.0943445622220995,95.0
12769,7967982,2015-06-21,Los Angeles,Condominium,4.653960350157523,95.0
9415,14484150,2015-06-21,South El Monte,Townhouse,4.23410650459726,100.0
14370,11494020,2015-06-21,Torrance,Townhouse,3.555348061489413,100.0
9715,18477817,2015-06-21,Lakewood,House,3.688879454113936,100.0
12100,17690331,2015-06-21,Torrance,Townhouse,4.0943445622220995,100.0
11986,15820618,2015-06-21,Los Angeles,House,5.5012582105447265,100.0
12548,9080806,2015-06-21,Los Angeles,House,5.926926025970412,100.0
21745,9220035,2015-06-22,Los Angeles,Apartment,5.068904202220232,100.0
11372,19472085,2015-06-22,Los Angeles,Apartment,4.74493212836325,93.0
19641,18342918,2015-06-22,Studio City,Apartment,5.416100402204419,91.0
11992,1984302,2015-06-22,Reseda,House,3.555348061489413,95.0
672,15658995,2015-06-22,Reseda,House,3.912023005428147,96.0
4343,2304925,2015-06-22,Los Angeles,Apartment,5.356586274672011,94.0
12513,7560291,2015-06-22,Los Angeles,Apartment,4.59511985013459,93.0
21887,4030581,2015-06-22,Los Angeles,Apartment,5.288267030694535,95.0
10134,17693,2015-06-22,Canoga Park,Apartment,4.4998096703302615,88.0
11007,18331975,2015-06-22,Los Angeles,Apartment,5.204006687076795,93.0
19657,15853994,2015-06-22,Studio City,Apartment,5.135798437050261,100.0
20907,15927397,2015-06-22,Los Angeles,Apartment,4.859812404361672,92.0
14601,5786506,2015-06-23,Los Angeles,Apartment,5.010635294096256,97.0
17287,4824211,2015-06-23,Beverly Hills,Apartment,4.59511985013459,98.0
15752,1147424,2015-06-23,Venice,House,5.541263545158426,100.0
1984,3201115,2015-06-23,Los Angeles,Apartment,4.700480365792417,93.0
2878,14729967,2015-06-23,Los Angeles,Apartment,4.976733742420574,86.0
7006,13213869,2015-06-23,Carson,House,4.8283137373023015,97.0
6805,20977999,2015-06-23,Los Angeles,House,5.3706380281276624,80.0
9610,16885435,2015-06-23,Beverly Hills,Apartment,5.2417470150596435,96.0
297,10765065,2015-06-23,North Hollywood,Apartment,5.521460917862246,96.0
21708,9023447,2015-06-23,Los Angeles,Apartment,5.225746673713202,91.0
14057,19861011,2015-06-24,Los Angeles,Apartment,4.4998096703302615,93.0
16779,19159660,2015-06-24,Los Angeles,House,4.553876891600541,100.0
10059,17953753,2015-06-24,Los Angeles,Apartment,4.356708826689592,90.0
4457,17285926,2015-06-24,Los Angeles,Townhouse,5.25227342804663,100.0
9190,7159253,2015-06-24,Los Angeles,House,6.0867747269123065,99.0
9800,18324607,2015-06-24,Los Angeles,House,4.3694478524670215,100.0
17219,10824720,2015-06-24,Woodland Hills,House,3.8918202981106265,96.0
17826,6923942,2015-06-24,Woodland Hills,House,3.8918202981106265,90.0
17803,10814831,2015-06-24,Los Angeles,House,5.236441962829949,94.0
7636,5581442,2015-06-24,Los Angeles,House,5.762051382780178,97.0
10333,20901323,2015-06-25,Studio City,Bungalow,5.1647859739235145,99.0
3459,4227554,2015-06-25,Sylmar,House,3.737669618283368,90.0
7915,15009918,2015-06-25,Claremont,Villa,4.276666119016055,98.0
13634,283223,2015-06-25,Van Nuys,House,3.58351893845611,85.0
19031,10413576,2015-06-25,Van Nuys,House,3.688879454113936,96.0
18760,14010052,2015-06-25,Los Angeles,Apartment,4.248495242049359,100.0
17554,15989547,2015-06-25,Los Angeles,Apartment,4.700480365792417,89.0
8188,16673837,2015-06-25,Long Beach,Apartment,5.187385805840755,97.0
16782,14057062,2015-06-25,Los Angeles,Apartment,4.804021044733257,95.0
20268,3798874,2015-06-25,Venice,Condominium,5.298317366548036,100.0
20611,3390839,2015-06-25,Los Angeles,Apartment,4.74493212836325,94.0
20434,12548231,2015-06-25,Los Angeles,Apartment,4.553876891600541,100.0
19640,14860691,2015-06-25,Los Angeles,Apartment,5.6167710976665735,100.0
4568,4976924,2015-06-25,Claremont,Guesthouse,5.272999558563747,98.0
1052,9920493,2015-06-26,Inglewood,House,5.736572297479192,100.0
7475,16897571,2015-06-26,Los Angeles,Apartment,3.80666248977032,86.0
7552,13128841,2015-06-26,Los Angeles,Apartment,4.59511985013459,93.0
12722,6602217,2015-06-26,Los Angeles,Apartment,3.871201010907892,88.0
2445,3425054,2015-06-26,Duarte,House,4.007333185232471,100.0
15375,15883221,2015-06-26,Duarte,House,4.060443010546419,95.0
14350,2753934,2015-06-26,Los Angeles,Apartment,4.787491742782046,92.0
6230,8592695,2015-06-26,Venice,Apartment,4.48863636973214,98.0
18339,13436132,2015-06-26,Alhambra,Townhouse,4.060443010546419,94.0
20804,4311233,2015-06-26,Los Angeles,Townhouse,4.07753744390572,83.0
82,1654170,2015-06-26,Los Angeles,House,4.31748811353631,98.0
10563,12983221,2015-06-26,San Dimas,House,5.521460917862246,80.0
9118,3229511,2015-06-26,Los Angeles,Apartment,4.382026634673881,100.0
18276,16228505,2015-06-26,Duarte,House,4.442651256490317,94.0
17045,8444140,2015-06-26,Los Angeles,Townhouse,4.060443010546419,82.0
6335,7221598,2015-06-27,Los Angeles,Apartment,5.220355825078324,100.0
16937,11014002,2015-06-27,Monterey Park,House,3.7612001156935615,80.0
5469,20284667,2015-06-27,Los Angeles,Bungalow,5.010635294096256,100.0
816,3817210,2015-06-27,Redondo Beach,Townhouse,4.31748811353631,92.0
18497,16114453,2015-06-27,Bellflower,Bed & Breakfast,4.248495242049359,88.0
9360,18996087,2015-06-27,Pasadena,House,5.1647859739235145,95.0
11999,17550167,2015-06-27,Monterey Park,House,4.174387269895637,95.0
18565,1815551,2015-06-27,Los Angeles,House,3.737669618283368,93.0
19888,47199,2015-06-28,Torrance,House,3.6635616461296463,100.0
1518,13394553,2015-06-28,Monterey Park,Apartment,5.6524891802686525,100.0
17747,38833,2015-06-28,North Hollywood,Apartment,4.02535169073515,100.0
14769,9180445,2015-06-28,Rowland Heights,Villa,3.2958368660043287,90.0
1183,4884325,2015-06-28,Pico Rivera,House,3.8918202981106265,90.0
19605,13961209,2015-06-28,Long Beach,House,4.31748811353631,100.0
20232,12379674,2015-06-28,Alhambra,House,4.382026634673881,99.0
3315,9432339,2015-06-28,Redondo Beach,House,4.90527477843843,96.0
16179,18690797,2015-06-28,Los Angeles,Apartment,4.4998096703302615,80.0
17674,15565914,2015-06-29,Pasadena,House,4.59511985013459,100.0
12936,13754009,2015-06-29,Los Angeles,House,5.010635294096256,100.0
18887,18522431,2015-06-29,Los Angeles,Apartment,4.382026634673881,87.0
6563,20352832,2015-06-29,Monrovia,House,5.0369526024136295,98.0
13276,15194854,2015-06-29,Los Angeles,House,4.043051267834549,100.0
17108,10070039,2015-06-29,Pasadena,Apartment,4.127134385045092,94.0
9488,38365,2015-06-29,Pasadena,House,5.703782474656202,100.0
17567,2458811,2015-06-29,Los Angeles,Apartment,4.290459441148391,100.0
21071,8764617,2015-06-29,Los Angeles,Apartment,4.356708826689592,80.0
2078,1137093,2015-06-30,Sherman Oaks,House,4.787491742782046,89.0
3875,10685496,2015-06-30,Pasadena,Townhouse,4.762173934797756,98.0
10357,9630526,2015-06-30,Los Angeles,Townhouse,4.6443908991413725,87.0
14187,18342490,2015-06-30,Los Angeles,Apartment,4.90527477843843,99.0
3294,10176646,2015-06-30,Los Angeles,Apartment,4.859812404361672,91.0
7314,20310991,2015-06-30,Los Angeles,Apartment,4.48863636973214,97.0
7472,769175,2015-06-30,Los Angeles,Apartment,4.727387818712341,88.0
8664,11659619,2015-06-30,Van Nuys,Apartment,4.477336814478207,100.0
324,10321776,2015-06-30,Hacienda Heights,House,3.912023005428147,90.0
4451,11814174,2015-06-30,Los Angeles,Apartment,4.007333185232471,98.0
6562,16056111,2015-06-30,Studio City,Townhouse,4.276666119016055,100.0
16538,13979095,2015-06-30,Hacienda Heights,Villa,3.912023005428147,100.0
20858,12169118,2015-06-30,Los Angeles,Apartment,4.48863636973214,90.0
11687,5804791,2015-06-30,Long Beach,Apartment,5.342334251964812,97.0
4992,5070077,2015-06-30,Los Angeles,Apartment,4.867534450455582,92.0
447,18568009,2015-07-01,Los Angeles,Apartment,4.31748811353631,100.0
20688,15866577,2015-07-01,Los Angeles,Apartment,4.0943445622220995,87.0
3800,7773026,2015-07-01,West Hollywood,Apartment,4.553876891600541,89.0
18464,16603646,2015-07-01,Los Angeles,Villa,7.2078598714324755,100.0
17046,6264072,2015-07-01,Marina Del Rey,Boat,4.859812404361672,80.0
16425,16463121,2015-07-01,Los Angeles,Apartment,4.653960350157523,87.0
3096,16996741,2015-07-01,Los Angeles,Condominium,4.3694478524670215,95.0
17377,15223612,2015-07-01,Los Angeles,Condominium,4.31748811353631,90.0
19540,4809457,2015-07-01,Los Angeles,Apartment,4.605170185988092,82.0
1020,16498843,2015-07-01,Los Angeles,House,6.856461984594588,98.0
11403,20446955,2015-07-01,Diamond Bar,House,5.384495062789089,92.0
12560,9823085,2015-07-01,Los Angeles,Apartment,4.653960350157523,96.0
9460,7791224,2015-07-01,Culver City,House,4.007333185232471,97.0
8306,15222853,2015-07-01,Los Angeles,House,4.787491742782046,98.0
21336,20309733,2015-07-01,Tarzana,Guesthouse,5.1647859739235145,80.0
2049,1864924,2015-07-02,Los Angeles,House,4.605170185988092,99.0
10801,15486072,2015-07-02,Los Angeles,Apartment,4.31748811353631,95.0
15489,4653022,2015-07-02,Los Angeles,House,4.770684624465665,94.0
17572,4672445,2015-07-02,Studio City,Apartment,3.912023005428147,100.0
3233,7564160,2015-07-02,Los Angeles,Apartment,3.555348061489413,80.0
9670,20009122,2015-07-02,Los Angeles,Apartment,3.2958368660043287,100.0
12363,4769391,2015-07-02,Los Angeles,Apartment,4.691347882229144,91.0
6338,10414783,2015-07-02,Santa Monica,Apartment,4.23410650459726,100.0
10435,9029725,2015-07-02,Los Angeles,Apartment,4.07753744390572,67.0
4989,16204569,2015-07-02,Los Angeles,Apartment,4.23410650459726,93.0
16846,10881697,2015-07-02,Los Angeles,Apartment,4.4998096703302615,92.0
20158,16910064,2015-07-02,Tarzana,Apartment,4.787491742782046,94.0
18267,17904418,2015-07-02,Beverly Hills,Apartment,6.063785208687607,93.0
4925,12019843,2015-07-02,Los Angeles,Apartment,4.07753744390572,80.0
12303,17524695,2015-07-02,Los Angeles,Apartment,4.852030263919617,93.0
19482,14281865,2015-07-02,Los Angeles,Apartment,5.1298987149230735,78.0
13378,16877389,2015-07-02,Los Angeles,Apartment,4.174387269895637,87.0
4874,149287,2015-07-02,Los Angeles,House,6.214608098422191,100.0
9680,11040622,2015-07-02,Los Angeles,Apartment,5.703782474656202,92.0
4270,7899965,2015-07-02,Los Angeles,Apartment,5.1647859739235145,100.0
7001,16503995,2015-07-03,Rowland Heights,Apartment,3.8501476017100575,80.0
1492,7047808,2015-07-03,Redondo Beach,House,5.6167710976665735,80.0
7497,20000290,2015-07-03,El Segundo,Other,4.174387269895637,100.0
21266,2352422,2015-07-03,Monterey Park,Bed & Breakfast,3.688879454113936,75.0
9124,6760715,2015-07-03,Los Angeles,Apartment,4.0943445622220995,70.0
17368,15176061,2015-07-03,Malibu,House,4.8283137373023015,99.0
14053,4644828,2015-07-03,Los Angeles,Apartment,4.59511985013459,97.0
17909,2111172,2015-07-03,Los Angeles,Apartment,4.442651256490317,92.0
13063,13191953,2015-07-04,Los Angeles,Apartment,4.48863636973214,100.0
11534,18239416,2015-07-04,Los Angeles,Apartment,4.867534450455582,92.0
10971,5796964,2015-07-04,Los Angeles,Apartment,5.010635294096256,100.0
14137,806199,2015-07-04,West Hollywood,House,4.867534450455582,100.0
11026,6209799,2015-07-04,Los Angeles,Apartment,3.871201010907892,95.0
7961,15151990,2015-07-05,North Hollywood,Apartment,4.07753744390572,100.0
16350,15885946,2015-07-05,North Hollywood,House,4.430816798843313,94.0
21862,20949366,2015-07-05,Los Angeles,Apartment,5.272999558563747,96.0
18483,4183810,2015-07-05,Monrovia,House,3.80666248977032,80.0
8493,8515213,2015-07-05,Los Angeles,Apartment,4.07753744390572,98.0
11433,7915596,2015-07-05,Los Angeles,Apartment,4.382026634673881,91.0
10557,13953228,2015-07-06,Los Angeles,House,5.988961416889862,100.0
13167,13083221,2015-07-06,Marina Del Rey,Apartment,5.768320995793773,96.0
1705,17073389,2015-07-06,Los Angeles,Apartment,4.4998096703302615,75.0
19672,2501088,2015-07-06,Marina Del Rey,Apartment,4.59511985013459,82.0
13028,18649786,2015-07-06,Santa Monica,Apartment,4.700480365792417,90.0
15497,7696299,2015-07-06,Los Angeles,House,4.919980925828125,97.0
21339,20780688,2015-07-06,Glendale,House,3.970291913552122,97.0
4196,18449130,2015-07-06,Los Angeles,Apartment,4.74493212836325,76.0
3831,7199258,2015-07-06,Los Angeles,House,4.189654742026425,94.0
19195,18485487,2015-07-06,Los Angeles,House,3.0910424533583165,92.0
9589,18251835,2015-07-06,Los Angeles,House,3.258096538021482,90.0
15849,15086143,2015-07-06,Los Angeles,Apartment,4.23410650459726,88.0
5135,19122257,2015-07-06,Marina Del Rey,Apartment,4.553876891600541,100.0
17460,14815230,2015-07-06,Marina Del Rey,Apartment,4.867534450455582,100.0
2175,9104346,2015-07-06,Glendale,House,3.9889840465642745,99.0
12643,10344740,2015-07-06,Los Angeles,Apartment,4.442651256490317,91.0
3089,2171809,2015-07-06,Marina Del Rey,Apartment,4.59511985013459,91.0
20141,4324166,2015-07-06,Los Angeles,House,4.31748811353631,91.0
16705,10268712,2015-07-06,Los Angeles,House,3.3672958299864737,96.0
242,1789045,2015-07-06,West Hollywood,House,5.857933154483459,86.0
17326,1651228,2015-07-06,Los Angeles,House,5.991464547107983,90.0
18311,533646,2015-07-06,Los Angeles,House,3.218875824868201,93.0
21167,840986,2015-07-06,Los Angeles,Loft,4.4998096703302615,100.0
2260,2151305,2015-07-06,Diamond Bar,House,4.330733340286331,100.0
20655,15193464,2015-07-06,Los Angeles,Apartment,4.07753744390572,97.0
3553,17869087,2015-07-06,Marina Del Rey,Apartment,5.783825182329737,89.0
13186,12870344,2015-07-06,Los Angeles,Apartment,5.493061443340548,97.0
18348,2105618,2015-07-06,Santa Monica,Apartment,5.926926025970412,88.0
14721,4726329,2015-07-06,Malibu,Camper/RV,5.298317366548036,99.0
18038,9512419,2015-07-06,Los Angeles,Apartment,4.8283137373023015,100.0
1559,7309368,2015-07-06,Diamond Bar,House,4.07753744390572,100.0
